name;poviat;voivodeship;row;col;_id
Marianowo;pow.stargardzki;woj.zachodniopomorskie;372;154;1733
Stara Dąbrowa;pow.stargardzki;woj.zachodniopomorskie;371;151;1734
Szczecinek;pow.szczecinecki;woj.zachodniopomorskie;364;177;1737
Barwice;pow.szczecinecki;woj.zachodniopomorskie;363;172;1738
Biały Bór;pow.szczecinecki;woj.zachodniopomorskie;359;180;1739
Borne Sulinowo;pow.szczecinecki;woj.zachodniopomorskie;368;175;1740
Grzmiąca;pow.szczecinecki;woj.zachodniopomorskie;360;173;1744
Świdwin;pow.świdwiński;woj.zachodniopomorskie;361;163;1746
Połczyn-Zdrój;pow.świdwiński;woj.zachodniopomorskie;362;168;1747
Brzeżno;pow.świdwiński;woj.zachodniopomorskie;363;163;1748
Rąbino;pow.świdwiński;woj.zachodniopomorskie;359;165;1750
Sławoborze;pow.świdwiński;woj.zachodniopomorskie;358;161;1751
Wałcz;pow.wałecki;woj.zachodniopomorskie;376;173;1753
Człopa;pow.wałecki;woj.zachodniopomorskie;381;167;1754
Mirosławiec;pow.wałecki;woj.zachodniopomorskie;374;167;1755
Tuczno;pow.wałecki;woj.zachodniopomorskie;378;168;1756
Gorzów Wielkopolski;pow.gorzowski;woj.lubuskie;390;152;1763
Kostrzyn nad Odrą;pow.gorzowski;woj.lubuskie;393;142;1764
Witnica;pow.gorzowski;woj.lubuskie;391;146;1765
Bogdaniec;pow.gorzowski;woj.lubuskie;391;149;1766
Deszczno;pow.gorzowski;woj.lubuskie;392;153;1767
Kłodawa;pow.gorzowski;woj.lubuskie;388;152;1768
Lubiszyn;pow.gorzowski;woj.lubuskie;388;147;1769
Santok;pow.gorzowski;woj.lubuskie;390;155;1770
Krosno Odrzańskie;pow.krośnieński;woj.lubuskie;409;149;1772
Gubin;pow.krośnieński;woj.lubuskie;411;142;1773
Bobrowice;pow.krośnieński;woj.lubuskie;411;148;1774
Bytnica;pow.krośnieński;woj.lubuskie;406;150;1775
Dąbie;pow.krośnieński;woj.lubuskie;410;150;1776
Maszewo;pow.krośnieński;woj.lubuskie;408;145;1779
Międzyrzecz;pow.międzyrzecki;woj.lubuskie;398;157;1780
Skwierzyna;pow.międzyrzecki;woj.lubuskie;394;156;1781
Trzciel;pow.międzyrzecki;woj.lubuskie;400;162;1782
Bledzew;pow.międzyrzecki;woj.lubuskie;396;155;1783
Przytoczna;pow.międzyrzecki;woj.lubuskie;394;159;1785
Pszczew;pow.międzyrzecki;woj.lubuskie;398;161;1786
Nowa Sól;pow.nowosolski;woj.lubuskie;416;159;1789
Bytom Odrzański;pow.nowosolski;woj.lubuskie;418;161;1790
Kożuchów;pow.nowosolski;woj.lubuskie;417;157;1791
Nowe Miasteczko;pow.nowosolski;woj.lubuskie;419;159;1792
Kolsko;pow.nowosolski;woj.lubuskie;412;163;1794
Otyń;pow.nowosolski;woj.lubuskie;415;159;1798
Siedlisko;pow.nowosolski;woj.lubuskie;417;160;1799
Słubice;pow.słubicki;woj.lubuskie;400;140;1800
Cybinka;pow.słubicki;woj.lubuskie;404;144;1801
Ośno Lubuskie;pow.słubicki;woj.lubuskie;397;145;1802
Rzepin;pow.słubicki;woj.lubuskie;400;144;1803
Górzyca;pow.słubicki;woj.lubuskie;396;142;1805
Strzelce Krajeńskie;pow.strzelecko-drezdenecki;woj.lubuskie;386;157;1809
Dobiegniew;pow.strzelecko-drezdenecki;woj.lubuskie;384;161;1810
Drezdenko;pow.strzelecko-drezdenecki;woj.lubuskie;387;162;1811
Stare Kurowo;pow.strzelecko-drezdenecki;woj.lubuskie;386;160;1814
Zwierzyn;pow.strzelecko-drezdenecki;woj.lubuskie;387;157;1816
Sulęcin;pow.sulęciński;woj.lubuskie;398;150;1817
Lubniewice;pow.sulęciński;woj.lubuskie;396;152;1818
Torzym;pow.sulęciński;woj.lubuskie;401;149;1819
Krzeszyce;pow.sulęciński;woj.lubuskie;394;148;1820
Słońsk;pow.sulęciński;woj.lubuskie;394;144;1822
Świebodzin;pow.świebodziński;woj.lubuskie;403;156;1825
Zbąszynek;pow.świebodziński;woj.lubuskie;404;161;1826
Lubrza;pow.świebodziński;woj.lubuskie;402;155;1827
Łagów;pow.świebodziński;woj.lubuskie;401;153;1828
Skąpe;pow.świebodziński;woj.lubuskie;406;155;1829
Szczaniec;pow.świebodziński;woj.lubuskie;403;159;1830
Wschowa;pow.wschowski;woj.lubuskie;417;169;1833
Sława;pow.wschowski;woj.lubuskie;414;165;1834
Szlichtyngowa;pow.wschowski;woj.lubuskie;419;168;1835
Zielona Góra;pow.zielonogórski;woj.lubuskie;412;155;1839
Babimost;pow.zielonogórski;woj.lubuskie;406;161;1840
Czerwieńsk;pow.zielonogórski;woj.lubuskie;410;154;1841
Kargowa;pow.zielonogórski;woj.lubuskie;409;162;1842
Sulechów;pow.zielonogórski;woj.lubuskie;408;158;1843
Bojadła;pow.zielonogórski;woj.lubuskie;412;161;1845
Świdnica;pow.zielonogórski;woj.lubuskie;414;154;1849
Trzebiechów;pow.zielonogórski;woj.lubuskie;410;159;1850
Zabór;pow.zielonogórski;woj.lubuskie;412;159;1851
Żagań;pow.żagański;woj.lubuskie;421;152;1853
Gozdnica;pow.żagański;woj.lubuskie;426;148;1854
Iłowa;pow.żagański;woj.lubuskie;424;150;1855
Małomice;pow.żagański;woj.lubuskie;423;154;1856
Szprotawa;pow.żagański;woj.lubuskie;422;155;1857
Brzeźnica;pow.żagański;woj.lubuskie;418;153;1858
Niegosławice;pow.żagański;woj.lubuskie;422;159;1861
Wymiarki;pow.żagański;woj.lubuskie;423;147;1863
Żary;pow.żarski;woj.lubuskie;420;149;1865
Jasień;pow.żarski;woj.lubuskie;417;147;1866
Lubsko;pow.żarski;woj.lubuskie;416;146;1867
Łęknica;pow.żarski;woj.lubuskie;422;141;1868
Brody;pow.żarski;woj.lubuskie;416;143;1869
Lipinki Łużyckie;pow.żarski;woj.lubuskie;420;146;1871
Przewóz;pow.żarski;woj.lubuskie;425;146;1873
Trzebiel;pow.żarski;woj.lubuskie;420;143;1874
Tuplice;pow.żarski;woj.lubuskie;419;143;1875
Gdańsk;;woj.pomorskie;346;210;1877
Gdynia;;woj.pomorskie;342;208;1878
Sopot;;woj.pomorskie;345;208;1880
Bytów;pow.bytowski;woj.pomorskie;351;191;1881
Miastko;pow.bytowski;woj.pomorskie;356;182;1882
Borzytuchom;pow.bytowski;woj.pomorskie;350;189;1883
Czarna Dąbrówka;pow.bytowski;woj.pomorskie;346;192;1885
Kołczygłowy;pow.bytowski;woj.pomorskie;350;187;1886
Lipnica;pow.bytowski;woj.pomorskie;357;189;1887
Parchowo;pow.bytowski;woj.pomorskie;350;194;1889
Studzienice;pow.bytowski;woj.pomorskie;353;192;1890
Trzebielino;pow.bytowski;woj.pomorskie;350;185;1891
Tuchomie;pow.bytowski;woj.pomorskie;353;188;1892
Chojnice;pow.chojnicki;woj.pomorskie;365;192;1893
Brusy;pow.chojnicki;woj.pomorskie;360;195;1894
Czersk;pow.chojnicki;woj.pomorskie;362;199;1895
Konarzyny;pow.chojnicki;woj.pomorskie;361;189;1899
Człuchów;pow.człuchowski;woj.pomorskie;365;188;1900
Czarne;pow.człuchowski;woj.pomorskie;364;181;1901
Debrzno;pow.człuchowski;woj.pomorskie;369;186;1902
Koczała;pow.człuchowski;woj.pomorskie;359;184;1906
Przechlewo;pow.człuchowski;woj.pomorskie;362;187;1907
Rzeczenica;pow.człuchowski;woj.pomorskie;362;184;1908
Pruszcz Gdański;pow.gdański;woj.pomorskie;349;210;1909
Cedry Wielkie;pow.gdański;woj.pomorskie;350;213;1910
Kolbudy;pow.gdański;woj.pomorskie;349;207;1911
Przywidz;pow.gdański;woj.pomorskie;351;204;1913
Pszczółki;pow.gdański;woj.pomorskie;352;210;1914
Suchy Dąb;pow.gdański;woj.pomorskie;350;212;1915
Trąbki Wielkie;pow.gdański;woj.pomorskie;352;208;1916
Kartuzy;pow.kartuski;woj.pomorskie;347;203;1917
Żukowo;pow.kartuski;woj.pomorskie;347;205;1918
Chmielno;pow.kartuski;woj.pomorskie;347;201;1919
Przodkowo;pow.kartuski;woj.pomorskie;346;204;1921
Sierakowice;pow.kartuski;woj.pomorskie;346;197;1922
Somonino;pow.kartuski;woj.pomorskie;349;203;1923
Stężyca;pow.kartuski;woj.pomorskie;350;198;1924
Sulęczyno;pow.kartuski;woj.pomorskie;350;196;1925
Kościerzyna;pow.kościerski;woj.pomorskie;353;199;1927
Dziemiany;pow.kościerski;woj.pomorskie;356;195;1928
Karsin;pow.kościerski;woj.pomorskie;359;198;1929
Liniewo;pow.kościerski;woj.pomorskie;354;203;1931
Lipusz;pow.kościerski;woj.pomorskie;354;196;1932
Nowa Karczma;pow.kościerski;woj.pomorskie;353;202;1933
Stara Kiszewa;pow.kościerski;woj.pomorskie;357;202;1934
Kwidzyn;pow.kwidzyński;woj.pomorskie;364;214;1935
Prabuty;pow.kwidzyński;woj.pomorskie;363;219;1936
Gardeja;pow.kwidzyński;woj.pomorskie;367;215;1937
Ryjewo;pow.kwidzyński;woj.pomorskie;361;215;1940
Sadlinki;pow.kwidzyński;woj.pomorskie;366;213;1941
Lębork;pow.lęborski;woj.pomorskie;341;195;1942
Łeba;pow.lęborski;woj.pomorskie;335;192;1943
Cewice;pow.lęborski;woj.pomorskie;344;195;1944
Nowa Wieś Lęborska;pow.lęborski;woj.pomorskie;341;195;1945
Wicko;pow.lęborski;woj.pomorskie;338;193;1946
Malbork;pow.malborski;woj.pomorskie;356;216;1947
Nowy Staw;pow.malborski;woj.pomorskie;353;216;1948
Lichnowy;pow.malborski;woj.pomorskie;353;214;1949
Miłoradz;pow.malborski;woj.pomorskie;356;214;1951
Stare Pole;pow.malborski;woj.pomorskie;355;219;1953
Nowy Dwór Gdański;pow.nowodworski;woj.pomorskie;350;217;1954
Krynica Morska;pow.nowodworski;woj.pomorskie;346;223;1955
Ostaszewo;pow.nowodworski;woj.pomorskie;350;215;1957
Stegna;pow.nowodworski;woj.pomorskie;347;217;1958
Sztutowo;pow.nowodworski;woj.pomorskie;347;218;1959
Puck;pow.pucki;woj.pomorskie;336;206;1960
Władysławowo;pow.pucki;woj.pomorskie;334;206;1963
Kosakowo;pow.pucki;woj.pomorskie;340;207;1964
Krokowa;pow.pucki;woj.pomorskie;335;202;1965
Słupsk;pow.słupski;woj.pomorskie;343;184;1967
Kępice;pow.słupski;woj.pomorskie;349;181;1968
Ustka;pow.słupski;woj.pomorskie;340;181;1969
Damnica;pow.słupski;woj.pomorskie;342;188;1970
Dębnica Kaszubska;pow.słupski;woj.pomorskie;345;186;1971
Główczyce;pow.słupski;woj.pomorskie;339;189;1972
Kobylnica;pow.słupski;woj.pomorskie;343;183;1974
Potęgowo;pow.słupski;woj.pomorskie;343;191;1975
Smołdzino;pow.słupski;woj.pomorskie;337;187;1977
Starogard Gdański;pow.starogardzki;woj.pomorskie;357;208;1979
Czarna Woda;pow.starogardzki;woj.pomorskie;361;201;1980
Skarszewy;pow.starogardzki;woj.pomorskie;354;207;1981
Skórcz;pow.starogardzki;woj.pomorskie;362;208;1982
Bobowo;pow.starogardzki;woj.pomorskie;360;208;1983
Kaliska;pow.starogardzki;woj.pomorskie;359;203;1984
Lubichowo;pow.starogardzki;woj.pomorskie;360;205;1985
Osieczna;pow.starogardzki;woj.pomorskie;363;202;1986
Osiek;pow.starogardzki;woj.pomorskie;364;207;1987
Smętowo Graniczne;pow.starogardzki;woj.pomorskie;363;210;1990
Zblewo;pow.starogardzki;woj.pomorskie;358;204;1992
Sztum;pow.sztumski;woj.pomorskie;358;216;1993
Dzierzgoń;pow.sztumski;woj.pomorskie;359;221;1994
Mikołajki Pomorskie;pow.sztumski;woj.pomorskie;361;218;1996
Stary Dzierzgoń;pow.sztumski;woj.pomorskie;361;222;1997
Stary Targ;pow.sztumski;woj.pomorskie;359;218;1998
Tczew;pow.tczewski;woj.pomorskie;354;212;2000
Gniew;pow.tczewski;woj.pomorskie;361;213;2001
Pelplin;pow.tczewski;woj.pomorskie;358;211;2002
Morzeszczyn;pow.tczewski;woj.pomorskie;361;210;2004
Subkowy;pow.tczewski;woj.pomorskie;357;212;2006
Wejherowo;pow.wejherowski;woj.pomorskie;340;203;2008
Reda;pow.wejherowski;woj.pomorskie;339;205;2009
Rumia;pow.wejherowski;woj.pomorskie;341;206;2010
Choczewo;pow.wejherowski;woj.pomorskie;336;198;2011
Gniewino;pow.wejherowski;woj.pomorskie;336;200;2012
Linia;pow.wejherowski;woj.pomorskie;344;198;2013
Luzino;pow.wejherowski;woj.pomorskie;341;201;2014
Łęczyce;pow.wejherowski;woj.pomorskie;340;197;2015
Szemud;pow.wejherowski;woj.pomorskie;343;203;2016
Aleksandrów Kujawski;pow.aleksandrowski;woj.kujawsko-pomorskie;388;210;2022
Ciechocinek;pow.aleksandrowski;woj.kujawsko-pomorskie;388;212;2023
Nieszawa;pow.aleksandrowski;woj.kujawsko-pomorskie;389;214;2024
Bądkowo;pow.aleksandrowski;woj.kujawsko-pomorskie;393;212;2026
Koneck;pow.aleksandrowski;woj.kujawsko-pomorskie;390;211;2027
Raciążek;pow.aleksandrowski;woj.kujawsko-pomorskie;388;212;2028
Waganiec;pow.aleksandrowski;woj.kujawsko-pomorskie;389;213;2029
Zakrzewo;pow.aleksandrowski;woj.kujawsko-pomorskie;391;209;2030
Brodnica;pow.brodnicki;woj.kujawsko-pomorskie;377;222;2031
Górzno;pow.brodnicki;woj.kujawsko-pomorskie;379;226;2032
Jabłonowo Pomorskie;pow.brodnicki;woj.kujawsko-pomorskie;373;218;2033
Bobrowo;pow.brodnicki;woj.kujawsko-pomorskie;377;220;2034
Brzozie;pow.brodnicki;woj.kujawsko-pomorskie;375;225;2036
Grążawy;pow.brodnicki;woj.kujawsko-pomorskie;377;225;2037
Osiek;pow.brodnicki;woj.kujawsko-pomorskie;380;222;2040
Świedziebnia;pow.brodnicki;woj.kujawsko-pomorskie;380;225;2041
Zbiczno;pow.brodnicki;woj.kujawsko-pomorskie;375;222;2042
Bydgoszcz;pow.bydgoski;woj.kujawsko-pomorskie;381;199;2043
Koronowo;pow.bydgoski;woj.kujawsko-pomorskie;375;198;2044
Solec Kujawski;pow.bydgoski;woj.kujawsko-pomorskie;382;203;2045
Białe Błota;pow.bydgoski;woj.kujawsko-pomorskie;381;197;2046
Dąbrowa Chełmińska;pow.bydgoski;woj.kujawsko-pomorskie;379;204;2047
Dobrcz;pow.bydgoski;woj.kujawsko-pomorskie;377;201;2048
Nowa Wieś Wielka;pow.bydgoski;woj.kujawsko-pomorskie;385;200;2050
Osielsko;pow.bydgoski;woj.kujawsko-pomorskie;379;200;2051
Sicienko;pow.bydgoski;woj.kujawsko-pomorskie;378;195;2052
Chełmno;pow.chełmiński;woj.kujawsko-pomorskie;375;206;2054
Kijewo Królewskie;pow.chełmiński;woj.kujawsko-pomorskie;377;206;2056
Lisewo;pow.chełmiński;woj.kujawsko-pomorskie;376;210;2057
Papowo Biskupie;pow.chełmiński;woj.kujawsko-pomorskie;377;208;2058
Stolno;pow.chełmiński;woj.kujawsko-pomorskie;375;207;2059
Unisław;pow.chełmiński;woj.kujawsko-pomorskie;378;205;2060
Golub-Dobrzyń;pow.golubsko-dobrzyński;woj.kujawsko-pomorskie;381;216;2061
Kowalewo Pomorskie;pow.golubsko-dobrzyński;woj.kujawsko-pomorskie;380;214;2062
Ciechocin;pow.golubsko-dobrzyński;woj.kujawsko-pomorskie;382;214;2063
Radomin;pow.golubsko-dobrzyński;woj.kujawsko-pomorskie;382;219;2066
Zbójno;pow.golubsko-dobrzyński;woj.kujawsko-pomorskie;384;218;2067
Grudziądz;pow.grudziądzki;woj.kujawsko-pomorskie;371;212;2068
Łasin;pow.grudziądzki;woj.kujawsko-pomorskie;370;217;2069
Radzyń Chełmiński;pow.grudziądzki;woj.kujawsko-pomorskie;374;214;2070
Gruta;pow.grudziądzki;woj.kujawsko-pomorskie;372;215;2072
Rogóźno;pow.grudziądzki;woj.kujawsko-pomorskie;369;214;2075
Świecie nad Osą;pow.grudziądzki;woj.kujawsko-pomorskie;372;217;2076
Inowrocław;pow.inowrocławski;woj.kujawsko-pomorskie;390;203;2077
Gniewkowo;pow.inowrocławski;woj.kujawsko-pomorskie;387;206;2078
Janikowo;pow.inowrocławski;woj.kujawsko-pomorskie;391;200;2079
Kruszwica;pow.inowrocławski;woj.kujawsko-pomorskie;393;204;2080
Pakość;pow.inowrocławski;woj.kujawsko-pomorskie;390;200;2081
Dąbrowa Biskupia;pow.inowrocławski;woj.kujawsko-pomorskie;390;207;2082
Rojewo;pow.inowrocławski;woj.kujawsko-pomorskie;387;203;2088
Złotniki Kujawskie;pow.inowrocławski;woj.kujawsko-pomorskie;387;201;2089
Lipno;pow.lipnowski;woj.kujawsko-pomorskie;389;218;2090
Dobrzyń nad Wisłą;pow.lipnowski;woj.kujawsko-pomorskie;394;221;2091
Skępe;pow.lipnowski;woj.kujawsko-pomorskie;388;221;2092
Bobrowniki;pow.lipnowski;woj.kujawsko-pomorskie;391;215;2093
Chrostkowo;pow.lipnowski;woj.kujawsko-pomorskie;386;219;2094
Kikół;pow.lipnowski;woj.kujawsko-pomorskie;387;217;2096
Tłuchowo;pow.lipnowski;woj.kujawsko-pomorskie;391;223;2099
Wielgie;pow.lipnowski;woj.kujawsko-pomorskie;391;220;2100
Mogilno;pow.mogileński;woj.kujawsko-pomorskie;394;198;2101
Strzelno;pow.mogileński;woj.kujawsko-pomorskie;394;201;2102
Dąbrowa;pow.mogileński;woj.kujawsko-pomorskie;392;198;2103
Jeziora Wielkie;pow.mogileński;woj.kujawsko-pomorskie;397;203;2104
Nakło nad Notecią;pow.nakielski;woj.kujawsko-pomorskie;380;192;2107
Kcynia;pow.nakielski;woj.kujawsko-pomorskie;385;190;2108
Mrocza;pow.nakielski;woj.kujawsko-pomorskie;377;192;2109
Szubin;pow.nakielski;woj.kujawsko-pomorskie;384;194;2110
Sadki;pow.nakielski;woj.kujawsko-pomorskie;379;190;2114
Radziejów;pow.radziejowski;woj.kujawsko-pomorskie;395;207;2116
Piotrków Kujawski;pow.radziejowski;woj.kujawsko-pomorskie;397;207;2117
Bytoń;pow.radziejowski;woj.kujawsko-pomorskie;396;208;2118
Dobre;pow.radziejowski;woj.kujawsko-pomorskie;393;208;2119
Osięciny;pow.radziejowski;woj.kujawsko-pomorskie;395;211;2120
Topólka;pow.radziejowski;woj.kujawsko-pomorskie;398;211;2123
Rypin;pow.rypiński;woj.kujawsko-pomorskie;382;222;2124
Brzuze;pow.rypiński;woj.kujawsko-pomorskie;383;219;2125
Rogowo;pow.rypiński;woj.kujawsko-pomorskie;385;222;2126
Skrwilno;pow.rypiński;woj.kujawsko-pomorskie;384;226;2128
Wąpielsk;pow.rypiński;woj.kujawsko-pomorskie;381;220;2129
Sępólno Krajeńskie;pow.sępoleński;woj.kujawsko-pomorskie;371;191;2130
Kamień Krajeński;pow.sępoleński;woj.kujawsko-pomorskie;369;191;2131
Więcbork;pow.sępoleński;woj.kujawsko-pomorskie;374;190;2132
Sośno;pow.sępoleński;woj.kujawsko-pomorskie;373;194;2135
Świecie;pow.świecki;woj.kujawsko-pomorskie;373;206;2137
Nowe;pow.świecki;woj.kujawsko-pomorskie;367;211;2138
Bukowiec;pow.świecki;woj.kujawsko-pomorskie;372;203;2139
Dragacz;pow.świecki;woj.kujawsko-pomorskie;370;211;2140
Drzycim;pow.świecki;woj.kujawsko-pomorskie;370;204;2141
Jeżewo;pow.świecki;woj.kujawsko-pomorskie;370;207;2142
Lniano;pow.świecki;woj.kujawsko-pomorskie;369;203;2143
Osie;pow.świecki;woj.kujawsko-pomorskie;368;205;2145
Pruszcz;pow.świecki;woj.kujawsko-pomorskie;375;202;2146
Świekatowo;pow.świecki;woj.kujawsko-pomorskie;373;201;2148
Warlubie;pow.świecki;woj.kujawsko-pomorskie;368;209;2149
Toruń;pow.toruński;woj.kujawsko-pomorskie;383;209;2150
Chełmża;pow.toruński;woj.kujawsko-pomorskie;379;209;2151
Czernikowo;pow.toruński;woj.kujawsko-pomorskie;386;214;2153
Lubicz;pow.toruński;woj.kujawsko-pomorskie;383;212;2154
Łubianka;pow.toruński;woj.kujawsko-pomorskie;381;207;2155
Łysomice;pow.toruński;woj.kujawsko-pomorskie;382;209;2156
Obrowo;pow.toruński;woj.kujawsko-pomorskie;385;213;2157
Wielka Nieszawka;pow.toruński;woj.kujawsko-pomorskie;384;207;2158
Zławieś Wielka;pow.toruński;woj.kujawsko-pomorskie;381;204;2159
Tuchola;pow.tucholski;woj.kujawsko-pomorskie;367;196;2160
Cekcyn;pow.tucholski;woj.kujawsko-pomorskie;368;199;2161
Gostycyn;pow.tucholski;woj.kujawsko-pomorskie;371;196;2162
Kęsowo;pow.tucholski;woj.kujawsko-pomorskie;368;194;2163
Lubiewo;pow.tucholski;woj.kujawsko-pomorskie;371;199;2164
Śliwice;pow.tucholski;woj.kujawsko-pomorskie;364;202;2165
Wąbrzeźno;pow.wąbrzeski;woj.kujawsko-pomorskie;377;215;2167
Dębowa Łąka;pow.wąbrzeski;woj.kujawsko-pomorskie;377;217;2168
Książki;pow.wąbrzeski;woj.kujawsko-pomorskie;375;217;2169
Płużnica;pow.wąbrzeski;woj.kujawsko-pomorskie;376;212;2170
Włocławek;pow.włocławski;woj.kujawsko-pomorskie;394;216;2172
Brześć Kujawski;pow.włocławski;woj.kujawsko-pomorskie;395;213;2173
Chodecz;pow.włocławski;woj.kujawsko-pomorskie;401;216;2174
Izbica Kujawska;pow.włocławski;woj.kujawsko-pomorskie;400;211;2175
Kowal;pow.włocławski;woj.kujawsko-pomorskie;397;218;2176
Lubień Kujawski;pow.włocławski;woj.kujawsko-pomorskie;401;218;2177
Lubraniec;pow.włocławski;woj.kujawsko-pomorskie;397;212;2178
Baruchowo;pow.włocławski;woj.kujawsko-pomorskie;398;219;2179
Boniewo;pow.włocławski;woj.kujawsko-pomorskie;399;214;2180
Choceń;pow.włocławski;woj.kujawsko-pomorskie;398;216;2182
Fabianki;pow.włocławski;woj.kujawsko-pomorskie;392;217;2184
Lubanie;pow.włocławski;woj.kujawsko-pomorskie;391;214;2187
Żnin;pow.żniński;woj.kujawsko-pomorskie;388;194;2191
Barcin;pow.żniński;woj.kujawsko-pomorskie;388;198;2192
Janowiec Wielkopolski;pow.żniński;woj.kujawsko-pomorskie;391;207;2193
Łabiszyn;pow.żniński;woj.kujawsko-pomorskie;386;197;2194
Gąsawa;pow.żniński;woj.kujawsko-pomorskie;390;194;2196
Rogowo;pow.żniński;woj.kujawsko-pomorskie;392;193;2199
Bełchatów;pow.bełchatowski;woj.łódzkie;430;222;2204
Zelów;pow.bełchatowski;woj.łódzkie;427;219;2205
Drużbice;pow.bełchatowski;woj.łódzkie;427;222;2207
Kleszczów;pow.bełchatowski;woj.łódzkie;434;221;2208
Kluki;pow.bełchatowski;woj.łódzkie;430;219;2209
Rusiec;pow.bełchatowski;woj.łódzkie;431;215;2210
Szczerców;pow.bełchatowski;woj.łódzkie;431;217;2211
Brzeziny;pow.brzeziński;woj.łódzkie;418;228;2213
Dmosin;pow.brzeziński;woj.łódzkie;414;228;2215
Jeżów;pow.brzeziński;woj.łódzkie;418;232;2216
Rogów;pow.brzeziński;woj.łódzkie;417;230;2217
Kutno;pow.kutnowski;woj.łódzkie;406;222;2218
Krośniewice;pow.kutnowski;woj.łódzkie;405;218;2219
Żychlin;pow.kutnowski;woj.łódzkie;405;226;2220
Bedlno;pow.kutnowski;woj.łódzkie;406;225;2221
Dąbrowice;pow.kutnowski;woj.łódzkie;403;217;2222
Krzyżanów;pow.kutnowski;woj.łódzkie;407;223;2224
Łanięta;pow.kutnowski;woj.łódzkie;402;220;2226
Nowe Ostrowy;pow.kutnowski;woj.łódzkie;404;219;2227
Oporów;pow.kutnowski;woj.łódzkie;405;225;2228
Strzelce;pow.kutnowski;woj.łódzkie;403;222;2229
Łask;pow.łaski;woj.łódzkie;423;217;2231
Buczek;pow.łaski;woj.łódzkie;426;218;2232
Sędziejowice;pow.łaski;woj.łódzkie;425;216;2234
Widawa;pow.łaski;woj.łódzkie;428;214;2235
Wodzierady;pow.łaski;woj.łódzkie;420;218;2236
Łęczyca;pow.łęczycki;woj.łódzkie;411;219;2237
Daszyna;pow.łęczycki;woj.łódzkie;408;218;2238
Góra Świętej Małgorzaty;pow.łęczycki;woj.łódzkie;411;221;2239
Grabów;pow.łęczycki;woj.łódzkie;409;216;2240
Piątek;pow.łęczycki;woj.łódzkie;410;223;2242
Świnice Warckie;pow.łęczycki;woj.łódzkie;411;214;2243
Witonia;pow.łęczycki;woj.łódzkie;409;220;2244
Łowicz;pow.łowicki;woj.łódzkie;409;231;2245
Bielawy;pow.łowicki;woj.łódzkie;410;226;2246
Chąśno;pow.łowicki;woj.łódzkie;407;231;2247
Domaniewice;pow.łowicki;woj.łódzkie;412;229;2248
Kiernozia;pow.łowicki;woj.łódzkie;405;230;2249
Łyszkowice;pow.łowicki;woj.łódzkie;413;231;2251
Nieborów;pow.łowicki;woj.łódzkie;410;234;2252
Zduny;pow.łowicki;woj.łódzkie;408;229;2253
Łódź;pow.łódzki wschodni;woj.łódzkie;418;223;2254
Koluszki;pow.łódzki wschodni;woj.łódzkie;419;229;2255
Tuszyn;pow.łódzki wschodni;woj.łódzkie;423;224;2256
Andrespol;pow.łódzki wschodni;woj.łódzkie;420;226;2257
Brójce;pow.łódzki wschodni;woj.łódzkie;421;226;2258
Rzgów;pow.łódzki wschodni;woj.łódzkie;421;224;2260
Opoczno;pow.opoczyński;woj.łódzkie;429;237;2262
Drzewica;pow.opoczyński;woj.łódzkie;427;241;2263
Białaczów;pow.opoczyński;woj.łódzkie;431;238;2264
Mniszków;pow.opoczyński;woj.łódzkie;430;233;2266
Paradyż;pow.opoczyński;woj.łódzkie;431;234;2268
Poświętne;pow.opoczyński;woj.łódzkie;425;239;2269
Sławno;pow.opoczyński;woj.łódzkie;429;235;2270
Żarnów;pow.opoczyński;woj.łódzkie;433;236;2271
Pabianice;pow.pabianicki;woj.łódzkie;421;222;2272
Konstantynów Łódzki;pow.pabianicki;woj.łódzkie;419;221;2273
Dłutów;pow.pabianicki;woj.łódzkie;425;222;2274
Dobroń;pow.pabianicki;woj.łódzkie;422;220;2275
Ksawerów;pow.pabianicki;woj.łódzkie;421;222;2276
Lutomiersk;pow.pabianicki;woj.łódzkie;419;219;2277
Pajęczno;pow.pajęczański;woj.łódzkie;436;215;2279
Działoszyn;pow.pajęczański;woj.łódzkie;437;213;2280
Kiełczygłów;pow.pajęczański;woj.łódzkie;433;215;2282
Nowa Brzeźnica;pow.pajęczański;woj.łódzkie;438;218;2283
Rząśnia;pow.pajęczański;woj.łódzkie;433;216;2285
Siemkowice;pow.pajęczański;woj.łódzkie;434;213;2286
Strzelce Wielkie;pow.pajęczański;woj.łódzkie;436;217;2287
Sulmierzyce;pow.pajęczański;woj.łódzkie;435;219;2288
Piotrków Trybunalski;pow.piotrkowski;woj.łódzkie;429;227;2289
Sulejów;pow.piotrkowski;woj.łódzkie;430;230;2290
Aleksandrów;pow.piotrkowski;woj.łódzkie;432;232;2291
Czarnocin;pow.piotrkowski;woj.łódzkie;424;227;2292
Gorzkowice;pow.piotrkowski;woj.łódzkie;434;226;2293
Grabica;pow.piotrkowski;woj.łódzkie;427;224;2294
Łęki Szlacheckie;pow.piotrkowski;woj.łódzkie;435;229;2295
Moszczenica;pow.piotrkowski;woj.łódzkie;426;227;2296
Ręczno;pow.piotrkowski;woj.łódzkie;435;230;2297
Rozprza;pow.piotrkowski;woj.łódzkie;432;226;2298
Wola Krzysztoporska;pow.piotrkowski;woj.łódzkie;430;225;2300
